,skills_volleyball,mail,skills_bouldering,name,password,skills_running,heights,gender,skills_yoga,location,lastName,skills_basketball,username,skills_pingpong,weights,skills_football,dob
4401,5,Virginia.Hoskins@email.com,2,Virginia,12345,3,1.5880125158381533,female,2,Mitte,Hoskins,4,VirginiaHoskins1672,3,59.425539511518934,5,1968-06-29 22:42:07.882225
4402,3,Michael.Honeycutt@email.com,2,Michael,12345,5,1.8411895199179893,male,3,Neukolln,Honeycutt,2,MichaelHoneycutt766,5,82.09524374670332,2,1968-01-08 17:12:08.224391
4403,3,Nancy.Pratt@email.com,3,Nancy,12345,0,1.6387198127703173,female,1,Neukolln,Pratt,4,NancyPratt1875,2,63.915057856479855,4,1990-07-27 12:31:16.537706
4404,3,Mary.Mccall@email.com,3,Mary,12345,1,1.563631135748091,female,0,Kreuzberg,Mccall,4,MaryMccall1773,5,70.25027738139042,1,1958-07-26 10:57:48.431629
4405,1,Robert.Hood@email.com,2,Robert,12345,3,1.9008279125585008,male,4,Friedrichshain,Hood,3,RobertHood1718,2,97.08664959031674,4,1959-12-27 16:27:21.719802
4406,3,Viola.Pittsley@email.com,2,Viola,12345,3,1.8074138704735414,female,4,Friedrichshain,Pittsley,3,ViolaPittsley691,5,82.46031732327084,2,1981-02-16 14:58:57.977377
4407,4,Timothy.Tinsley@email.com,2,Timothy,12345,5,1.926907572163138,male,0,Schoneberg,Tinsley,3,TimothyTinsley698,3,80.50633359037789,3,1967-04-23 23:15:21.860557
4408,0,Ida.Jesus@email.com,5,Ida,12345,0,1.7074806853876325,female,5,Neukolln,Jesus,0,IdaJesus234,5,77.35933709188713,2,1981-04-14 05:39:39.157619
4409,1,Doris.Shrader@email.com,4,Doris,12345,5,1.7464853676513907,female,2,Mitte,Shrader,2,DorisShrader1777,1,76.66171718066244,5,1969-11-14 08:28:12.812002
4410,4,Richard.Brun@email.com,3,Richard,12345,0,1.5836923474449485,male,3,Mitte,Brun,3,RichardBrun1615,5,58.313053947701285,2,1967-10-30 08:40:17.797062
4411,2,Phyllis.Williams@email.com,1,Phyllis,12345,3,1.6556717041135607,female,4,Charlottenburg,Williams,1,PhyllisWilliams1243,2,54.67299647076763,4,1987-05-21 18:44:16.026593
4412,2,David.Sullivan@email.com,4,David,12345,0,1.7464817921917801,male,1,Friedrichshain,Sullivan,3,DavidSullivan95,0,76.76712336501936,4,1956-12-26 10:21:50.161598
4413,5,Gregory.Bates@email.com,3,Gregory,12345,5,1.7776861997221027,male,4,Wilmersdorf,Bates,5,GregoryBates967,4,85.05565867981119,1,1986-10-10 09:40:08.873858
4414,1,Charlotte.Skinnen@email.com,1,Charlotte,12345,5,1.587381281343761,female,1,Neukolln,Skinnen,5,CharlotteSkinnen758,4,55.831982034491986,3,1953-12-28 23:59:49.005387
4415,3,Steven.Bragg@email.com,2,Steven,12345,2,1.7711864910497368,male,5,Tiergarten,Bragg,2,StevenBragg1800,0,79.9868817313553,2,1982-10-22 10:02:57.570446
4416,4,Anthony.Youngman@email.com,5,Anthony,12345,2,1.7407892908541633,male,2,Prenzlauer Berg,Youngman,3,AnthonyYoungman633,4,72.75917616424232,4,1969-10-28 14:08:29.996291
4417,4,Myrtle.Chapman@email.com,5,Myrtle,12345,5,1.6524828608830175,female,2,Friedrichshain,Chapman,4,MyrtleChapman1314,3,76.4139072682902,5,1961-06-27 06:48:44.332600
4418,4,Rachelle.Baker@email.com,5,Rachelle,12345,4,1.6800573635579246,female,5,Tempelhof,Baker,3,RachelleBaker443,2,71.58489550940348,1,1997-12-21 14:17:41.046206
4419,3,Grady.Ross@email.com,5,Grady,12345,5,1.8192587181356654,male,3,Wilmersdorf,Ross,1,GradyRoss443,5,81.88495527638875,3,1956-12-01 22:58:46.150592
4420,0,William.Rodriguez@email.com,2,William,12345,2,1.8192275689050807,male,1,Neukolln,Rodriguez,2,WilliamRodriguez1102,0,104.64258824336574,1,1983-06-22 02:08:43.829862
4421,4,Zachary.Nordberg@email.com,4,Zachary,12345,5,1.8697961480839669,male,5,Prenzlauer Berg,Nordberg,0,ZacharyNordberg1777,2,99.78357146788541,4,1981-11-24 16:11:25.614632
4422,5,Judy.Vanorden@email.com,0,Judy,12345,1,1.733844972073854,female,4,Kreuzberg,Vanorden,0,JudyVanorden154,2,73.70560944807917,4,1951-02-08 08:56:31.066912
4423,3,Craig.Tyler@email.com,2,Craig,12345,1,1.8155118372086299,male,0,Schoneberg,Tyler,5,CraigTyler1198,3,87.41451843227742,3,1993-10-13 23:27:16.361482
4424,2,Mark.Luce@email.com,4,Mark,12345,3,1.7258059830283357,male,0,Prenzlauer Berg,Luce,1,MarkLuce1328,3,75.42466704279121,4,1990-03-19 19:15:22.461494
4425,3,Maye.Vojna@email.com,3,Maye,12345,2,1.5712492760444816,female,3,Prenzlauer Berg,Vojna,4,MayeVojna1710,2,58.02776722050785,5,1958-06-16 06:05:26.654614
4426,0,Clifford.Mckinnon@email.com,5,Clifford,12345,2,1.802732218074468,male,5,Neukolln,Mckinnon,3,CliffordMckinnon1149,4,50.541980794044655,1,1958-06-08 11:51:42.195240
4427,5,Autumn.Farrow@email.com,1,Autumn,12345,2,1.6717659261755735,female,1,Friedrichshain,Farrow,0,AutumnFarrow1152,4,67.84129424608638,1,1996-11-28 04:12:05.846436
4428,3,Douglas.Danley@email.com,2,Douglas,12345,1,1.8505785716839418,male,2,Tempelhof,Danley,2,DouglasDanley238,1,97.54202433928322,4,1994-05-28 20:09:01.773110
4429,0,Judy.Johnston@email.com,5,Judy,12345,0,1.8353793207244384,female,1,Charlottenburg,Johnston,0,JudyJohnston1538,1,73.37153105537095,2,2000-05-29 04:03:00.410017
4430,2,Tonya.Stonecipher@email.com,3,Tonya,12345,4,1.704282885570981,female,2,Charlottenburg,Stonecipher,1,TonyaStonecipher1348,0,61.54862457804177,1,1966-01-03 15:25:38.409686
4431,5,Annette.Renteria@email.com,4,Annette,12345,0,1.8424462631623995,female,3,Mitte,Renteria,1,AnnetteRenteria1973,3,93.80310594231119,0,1974-09-13 18:26:51.327070
4432,2,Christopher.Helton@email.com,4,Christopher,12345,2,1.6634689709588146,male,2,Friedrichshain,Helton,0,ChristopherHelton1526,3,60.2695586308783,3,1997-09-24 08:28:42.168617
4433,2,Tracy.Buteau@email.com,0,Tracy,12345,4,1.6345007541348047,female,3,Kreuzberg,Buteau,1,TracyButeau767,5,59.45271967789886,0,1987-11-27 18:42:30.940727
4434,1,Kevin.Campanile@email.com,2,Kevin,12345,1,1.6410665351241116,male,5,Prenzlauer Berg,Campanile,0,KevinCampanile623,3,73.0739672577398,3,1964-09-02 18:56:57.764650
4435,1,Chris.Baxley@email.com,5,Chris,12345,4,1.8164954746480937,male,0,Mitte,Baxley,2,ChrisBaxley393,0,88.39925745797473,0,1951-10-21 04:00:22.562695
4436,2,Kirby.Herrera@email.com,4,Kirby,12345,2,1.8729812186274089,male,3,Tempelhof,Herrera,3,KirbyHerrera1068,5,84.48373860479165,5,1994-12-12 13:42:32.105067
4437,4,William.Harrell@email.com,4,William,12345,0,1.6689253459777418,male,4,Tempelhof,Harrell,4,WilliamHarrell1863,0,65.00942570427405,4,1975-07-15 14:14:22.932260
4438,2,Robert.Pineda@email.com,3,Robert,12345,0,1.9201541673144997,male,3,Moabit,Pineda,2,RobertPineda140,4,101.02157164489596,1,1999-01-03 22:46:38.779255
4439,0,Donna.Gomez@email.com,3,Donna,12345,1,1.7599284410715552,female,1,Wilmersdorf,Gomez,5,DonnaGomez1082,5,77.1724551449427,0,1966-03-05 15:22:30.348614
4440,1,Roderick.Stewart@email.com,2,Roderick,12345,4,1.6748125059490708,male,2,Schoneberg,Stewart,1,RoderickStewart497,3,78.21033214016849,0,1978-10-31 00:02:24.821566
4441,4,Lakeisha.Diamond@email.com,1,Lakeisha,12345,2,1.7287267377581095,female,4,Charlottenburg,Diamond,2,LakeishaDiamond1468,1,85.19304641266466,4,1984-10-19 15:24:06.092921
4442,1,Sandy.Cannon@email.com,1,Sandy,12345,1,1.5900853231272596,female,3,Tiergarten,Cannon,4,SandyCannon1650,5,57.4442863973787,1,1967-08-31 07:56:19.517746
4443,2,Melissa.Phillips@email.com,4,Melissa,12345,3,1.6719968926076074,female,5,Tiergarten,Phillips,3,MelissaPhillips1415,4,64.97764876549006,4,1999-01-18 01:28:51.831877
4444,4,Donald.House@email.com,4,Donald,12345,3,1.8528109142121019,male,0,Tempelhof,House,5,DonaldHouse1681,1,88.34525790592367,2,1971-11-20 08:28:59.237149
4445,2,Judith.Allen@email.com,5,Judith,12345,2,1.7245668261887404,female,2,Tempelhof,Allen,4,JudithAllen463,3,93.64830030028783,1,1961-11-21 02:32:28.370477
4446,4,Roy.Macpherson@email.com,5,Roy,12345,1,1.8803956719046349,male,4,Neukolln,Macpherson,0,RoyMacpherson590,5,96.34024346067734,3,1983-10-30 13:10:18.816076
4447,0,Joseph.Stewart@email.com,4,Joseph,12345,4,1.9054520090777685,male,3,Moabit,Stewart,1,JosephStewart256,5,93.22048176177343,1,1977-03-28 01:25:00.969133
4448,2,Michael.Cadena@email.com,0,Michael,12345,2,1.7890275679731376,male,1,Tempelhof,Cadena,3,MichaelCadena454,1,84.25477679003586,1,1958-07-30 17:20:26.567325
4449,5,Etsuko.Kye@email.com,4,Etsuko,12345,3,1.5615206869395413,female,4,Moabit,Kye,4,EtsukoKye1978,2,53.02274094379637,1,1981-10-27 00:28:22.499434
4450,0,James.Dumas@email.com,1,James,12345,4,1.8067771796211822,male,1,Neukolln,Dumas,5,JamesDumas1070,3,88.06015914575673,4,1965-01-03 12:28:23.999211
4451,2,Heidi.Dimond@email.com,1,Heidi,12345,2,1.525456161590542,female,4,Tempelhof,Dimond,0,HeidiDimond1447,3,66.45820339483785,5,1969-06-18 10:33:39.172714
4452,2,Thresa.Stokes@email.com,5,Thresa,12345,5,1.6925364709067159,female,4,Friedrichshain,Stokes,1,ThresaStokes288,0,58.83983070401357,5,1950-10-17 18:49:31.288973
4453,2,David.Abeles@email.com,5,David,12345,4,1.8214538709163186,male,0,Mitte,Abeles,2,DavidAbeles1170,1,70.85986167024365,2,1979-03-06 01:14:18.752383
4454,2,Melanie.Mullin@email.com,1,Melanie,12345,5,1.5825132596594937,female,5,Mitte,Mullin,2,MelanieMullin1853,1,59.34590135257064,1,1979-08-17 10:45:43.755711
4455,2,Cindy.Meek@email.com,2,Cindy,12345,2,1.6301917918133684,female,3,Moabit,Meek,2,CindyMeek468,0,65.74278893469402,0,1989-11-05 19:12:10.223059
4456,2,Richard.Miller@email.com,0,Richard,12345,3,1.848292904470892,male,1,Prenzlauer Berg,Miller,0,RichardMiller207,5,77.2386301066701,4,2002-09-13 14:16:29.545323
4457,3,Morris.Duncan@email.com,2,Morris,12345,4,1.66749827268774,male,2,Wilmersdorf,Duncan,4,MorrisDuncan502,2,65.65120017576334,2,1995-06-27 22:05:35.907758
4458,3,Paul.Singer@email.com,3,Paul,12345,3,1.7506447378462635,male,5,Wilmersdorf,Singer,0,PaulSinger1685,2,61.41394764460032,0,1975-12-06 16:51:18.039191
4459,1,Wendy.Honeywell@email.com,3,Wendy,12345,4,1.5192606148155816,female,1,Friedrichshain,Honeywell,2,WendyHoneywell886,4,50.39950699224543,1,1964-06-26 10:47:00.134917
4460,5,Sharon.Mclaughlin@email.com,5,Sharon,12345,2,1.5302625565021264,female,3,Friedrichshain,Mclaughlin,3,SharonMclaughlin1714,2,46.26385592935482,0,1988-08-30 04:22:26.985276
4461,4,Gary.Cox@email.com,0,Gary,12345,5,1.7219630157273536,male,2,Wilmersdorf,Cox,2,GaryCox1459,3,82.35190560988839,5,1970-08-15 16:13:14.482694
4462,1,Lisa.Bateman@email.com,3,Lisa,12345,4,1.633382027890358,female,3,Mitte,Bateman,0,LisaBateman822,1,65.93683647807558,5,1992-08-08 10:44:52.134268
4463,0,Bernice.Hall@email.com,3,Bernice,12345,5,1.8678062401497328,female,1,Moabit,Hall,1,BerniceHall502,0,75.97852702308369,3,1954-06-24 11:47:34.183758
4464,2,Ava.Brigman@email.com,3,Ava,12345,0,1.6632272646461934,female,3,Wilmersdorf,Brigman,0,AvaBrigman1841,5,75.55995325957683,3,1975-06-14 01:11:57.415835
4465,2,Brant.Farrell@email.com,1,Brant,12345,5,1.6799409665882952,male,4,Mitte,Farrell,4,BrantFarrell710,4,69.13649263792617,0,2000-06-18 12:42:47.777074
4466,0,Blair.Cook@email.com,4,Blair,12345,0,1.6255398044807663,female,1,Tempelhof,Cook,0,BlairCook65,3,72.11488355878845,5,2000-12-11 22:50:32.068536
4467,4,Davida.Taylor@email.com,4,Davida,12345,0,1.8876966043797325,female,5,Wilmersdorf,Taylor,3,DavidaTaylor42,4,75.624139536469,1,1992-10-29 16:00:47.275617
4468,1,Tiffany.Wells@email.com,5,Tiffany,12345,0,1.6067962982003812,female,4,Wilmersdorf,Wells,1,TiffanyWells1932,1,69.21282646436777,0,1983-03-08 16:30:33.455687
4469,3,Marjorie.Lane@email.com,0,Marjorie,12345,3,1.591580186607663,female,3,Friedrichshain,Lane,5,MarjorieLane649,2,62.28635274579909,1,1977-10-10 01:47:01.814142
4470,2,Robert.Ward@email.com,2,Robert,12345,4,1.6006243827843758,male,2,Mitte,Ward,1,RobertWard609,1,74.56460488903099,1,1957-09-11 03:20:20.083727
4471,0,Frederick.Rottenberg@email.com,0,Frederick,12345,0,1.8298613447950756,male,1,Kreuzberg,Rottenberg,2,FrederickRottenberg388,2,85.35924947887362,1,1955-10-13 16:54:45.660320
4472,3,Trisha.Green@email.com,2,Trisha,12345,2,1.621681588328935,female,2,Wilmersdorf,Green,1,TrishaGreen1456,5,67.53972348906116,2,1999-08-01 02:01:24.046348
4473,5,Kathy.Helquist@email.com,5,Kathy,12345,1,1.7487243140018636,female,4,Wilmersdorf,Helquist,1,KathyHelquist477,3,68.98215806687772,0,1958-05-29 08:12:23.386997
4474,3,George.Thomas@email.com,0,George,12345,3,1.882834771683463,male,0,Neukolln,Thomas,4,GeorgeThomas1975,0,84.7470150629028,1,1983-02-08 07:11:41.478728
4475,1,John.French@email.com,4,John,12345,1,1.8914762806931429,male,3,Tiergarten,French,4,JohnFrench1546,4,76.46645501808102,5,1965-06-10 14:02:03.541640
4476,2,Andre.Sutera@email.com,5,Andre,12345,4,1.754159755147872,male,0,Kreuzberg,Sutera,1,AndreSutera487,3,82.92948505060448,1,1961-10-26 18:56:46.583540
4477,3,Kenny.Lopez@email.com,1,Kenny,12345,3,1.7228405721073212,male,0,Charlottenburg,Lopez,4,KennyLopez368,5,78.42635508421337,2,1999-07-24 03:20:50.476381
4478,4,Willie.Rhodes@email.com,0,Willie,12345,3,1.7053966865163885,female,3,Tempelhof,Rhodes,3,WillieRhodes524,1,71.61227127044648,1,1988-04-30 13:12:38.467716
4479,4,Freeman.Pham@email.com,5,Freeman,12345,4,1.6478895306854113,male,3,Moabit,Pham,3,FreemanPham632,1,60.72504853320769,4,2001-06-19 12:17:29.360282
4480,0,Cory.Palmer@email.com,3,Cory,12345,0,1.6755659681098884,male,1,Charlottenburg,Palmer,4,CoryPalmer1062,3,75.74146857307493,0,1960-07-28 06:17:49.928262
4481,0,Georgia.Spillett@email.com,5,Georgia,12345,1,1.6261658216306745,female,5,Schoneberg,Spillett,5,GeorgiaSpillett1979,2,58.779583164942004,4,2001-04-06 19:31:01.666462
4482,3,Lee.Bailey@email.com,1,Lee,12345,0,1.7017311283759486,male,5,Moabit,Bailey,3,LeeBailey1773,4,66.45743873850013,1,2001-01-10 05:59:14.306854
4483,0,Debra.Graves@email.com,3,Debra,12345,2,1.6785383201727693,female,1,Kreuzberg,Graves,4,DebraGraves1093,0,64.18200876054075,1,2000-05-23 02:12:54.152569
4484,1,Christie.Bussey@email.com,4,Christie,12345,2,1.5891577940077894,female,4,Prenzlauer Berg,Bussey,3,ChristieBussey1871,4,69.5769696069921,5,1987-03-24 15:46:16.321121
4485,3,Theresa.Sanders@email.com,2,Theresa,12345,3,1.760891546658283,female,4,Wilmersdorf,Sanders,0,TheresaSanders441,1,70.44285502818576,4,1959-05-03 18:54:05.998604
4486,2,Edgar.Grenier@email.com,3,Edgar,12345,4,1.7309249720744837,male,1,Moabit,Grenier,3,EdgarGrenier579,4,76.16693932476092,1,1963-07-17 07:20:47.611110
4487,1,Brenda.Nine@email.com,0,Brenda,12345,0,1.7278035131323612,female,5,Mitte,Nine,5,BrendaNine1840,2,88.52797174779916,1,1990-05-10 03:11:36.802883
4488,3,Brad.King@email.com,5,Brad,12345,1,1.7359985310005,male,2,Neukolln,King,1,BradKing596,5,81.94057846529145,3,1958-12-15 04:03:15.962715
4489,3,Sandra.Isbell@email.com,4,Sandra,12345,1,1.4578430452853797,female,4,Wilmersdorf,Isbell,3,SandraIsbell758,2,45.53252572667091,0,1993-11-10 18:49:07.235407
4490,1,Forrest.Davis@email.com,1,Forrest,12345,0,1.8344681237860587,male,3,Mitte,Davis,3,ForrestDavis356,3,85.07328434886666,3,1963-02-12 16:16:38.367844
4491,0,Matthew.Herzog@email.com,5,Matthew,12345,3,1.7637629180933023,male,4,Tempelhof,Herzog,4,MatthewHerzog817,3,87.92536061573468,3,1995-07-03 23:47:19.894870
4492,2,Taylor.Lance@email.com,2,Taylor,12345,5,1.8796363097347084,male,0,Tiergarten,Lance,0,TaylorLance798,5,108.75724133891379,3,1956-01-30 05:04:58.791623
4493,0,Elmer.Raef@email.com,3,Elmer,12345,5,1.9213341483498336,male,4,Prenzlauer Berg,Raef,5,ElmerRaef1035,1,104.95358437349272,2,1984-03-25 16:35:55.079706
4494,1,Elizabeth.Voss@email.com,4,Elizabeth,12345,2,1.6203271198605544,female,3,Neukolln,Voss,4,ElizabethVoss1033,4,65.81566959610018,0,1954-04-29 05:38:08.176034
4495,4,Alma.Koopman@email.com,2,Alma,12345,4,1.5582958328213756,female,5,Tiergarten,Koopman,0,AlmaKoopman1116,4,68.37381610008669,2,1970-11-29 16:08:41.076016
4496,0,Ruth.Gegenheimer@email.com,5,Ruth,12345,1,1.4616846555677023,female,5,Moabit,Gegenheimer,4,RuthGegenheimer22,3,51.36701181912915,5,1974-01-11 18:33:04.611948
4497,1,Jerry.Diaz@email.com,4,Jerry,12345,3,1.9263848438949742,male,3,Kreuzberg,Diaz,2,JerryDiaz824,3,105.21307081488814,5,1987-08-12 05:56:57.996700
4498,2,Rose.King@email.com,3,Rose,12345,5,1.4084463210578981,female,0,Tiergarten,King,4,RoseKing1757,0,47.364497354567334,4,1986-07-10 22:45:28.267211
4499,3,Rosalba.Robinson@email.com,1,Rosalba,12345,2,1.6913458775712944,female,4,Wilmersdorf,Robinson,1,RosalbaRobinson242,5,76.85802842345221,3,1988-01-05 02:50:27.385579
4500,0,Beverly.Urena@email.com,5,Beverly,12345,5,1.5338527607723786,female,3,Schoneberg,Urena,1,BeverlyUrena200,1,43.51557952106682,1,1983-03-24 09:57:54.347215
4501,2,Romeo.Zarrella@email.com,2,Romeo,12345,4,1.7584790921355442,male,5,Mitte,Zarrella,3,RomeoZarrella1411,5,67.81288494258045,3,1961-05-18 14:44:51.767689
4502,3,Eunice.Rinaldi@email.com,4,Eunice,12345,0,1.6497809103483412,female,5,Kreuzberg,Rinaldi,3,EuniceRinaldi1287,3,73.38556923165248,4,1995-04-05 16:57:34.549355
4503,0,Frederick.Rojas@email.com,3,Frederick,12345,4,1.9079881621549453,male,0,Kreuzberg,Rojas,4,FrederickRojas409,5,107.83948536775907,0,1987-07-18 07:17:02.551424
4504,4,Dana.Brooks@email.com,4,Dana,12345,3,1.774330245871884,male,4,Tiergarten,Brooks,4,DanaBrooks402,4,63.56541819394821,2,1991-05-24 01:42:36.850735
4505,3,David.Sullivan@email.com,0,David,12345,3,1.7291157413380656,male,1,Mitte,Sullivan,1,DavidSullivan1113,5,77.90820946186254,0,1987-01-21 08:08:01.426089
4506,4,Maria.Scheuer@email.com,5,Maria,12345,1,1.6074957604416655,female,1,Moabit,Scheuer,3,MariaScheuer1273,1,69.16988155890843,1,1957-06-06 02:11:48.880897
4507,1,Marisa.Fenner@email.com,4,Marisa,12345,4,1.6101141295550438,female,1,Charlottenburg,Fenner,1,MarisaFenner1637,1,68.48599411440954,3,1997-01-02 04:09:21.724789
4508,4,Deloris.Greenberg@email.com,3,Deloris,12345,2,1.7977887138940551,female,1,Charlottenburg,Greenberg,5,DelorisGreenberg1045,1,58.142038300908176,5,1974-07-12 18:06:31.353091
4509,5,Teresa.Bourg@email.com,0,Teresa,12345,5,1.745648493286327,female,5,Schoneberg,Bourg,4,TeresaBourg1996,0,83.04144872340201,2,1984-09-14 07:13:14.109777
4510,0,Wilson.Priddy@email.com,0,Wilson,12345,5,1.7144393047987037,male,5,Wilmersdorf,Priddy,1,WilsonPriddy119,2,77.4497258424083,3,1980-12-07 12:11:45.994780
4511,4,Jack.Ramos@email.com,2,Jack,12345,1,1.7602001548780002,male,4,Charlottenburg,Ramos,2,JackRamos725,3,85.69972128202123,4,1972-02-27 05:51:41.494640
4512,0,Jacqueline.Townsend@email.com,0,Jacqueline,12345,0,1.570500961174515,female,4,Kreuzberg,Townsend,0,JacquelineTownsend1371,1,64.82048389553103,0,1961-08-22 19:44:08.182380
4513,4,Soledad.Natcher@email.com,2,Soledad,12345,5,1.7154484601683313,female,1,Neukolln,Natcher,3,SoledadNatcher551,2,60.11929685016156,2,1975-05-14 09:11:11.741101
4514,3,Irene.Rice@email.com,5,Irene,12345,1,1.5434941372385984,female,0,Schoneberg,Rice,0,IreneRice1063,5,70.40154513999403,5,1957-08-31 18:20:40.536518
4515,4,David.Hankins@email.com,0,David,12345,5,1.9066113634504953,male,1,Wilmersdorf,Hankins,0,DavidHankins607,5,107.45296971557019,3,1984-08-11 07:08:24.903748
4516,0,Janet.Campbell@email.com,2,Janet,12345,4,1.687212429235268,female,4,Schoneberg,Campbell,0,JanetCampbell1535,4,59.914039908688835,2,1976-09-07 01:22:58.397645
4517,4,Clyde.Short@email.com,2,Clyde,12345,4,1.7213387484698146,male,5,Tempelhof,Short,3,ClydeShort903,4,79.17662231931898,1,1980-10-20 09:09:42.795144
4518,2,Cherry.King@email.com,5,Cherry,12345,0,1.6526639672671877,female,5,Charlottenburg,King,1,CherryKing612,1,79.35658305771469,4,1954-12-24 06:43:02.243179
4519,5,Juanita.Miller@email.com,1,Juanita,12345,5,1.6623994019139985,female,4,Mitte,Miller,2,JuanitaMiller377,3,62.825229872463225,5,1975-01-25 19:24:05.152154
4520,2,Gerald.Sears@email.com,3,Gerald,12345,1,1.7611206408189595,male,3,Moabit,Sears,4,GeraldSears795,3,83.08798102585142,2,1988-11-07 19:02:11.796137
4521,5,Erin.Cole@email.com,0,Erin,12345,1,1.5014794421455944,female,0,Tiergarten,Cole,1,ErinCole76,2,62.041651377798374,2,1997-12-03 08:17:03.623108
4522,3,Connie.Bancroft@email.com,4,Connie,12345,1,1.7938279631837672,female,2,Mitte,Bancroft,1,ConnieBancroft1783,1,80.75213771995632,1,1973-07-25 01:20:52.083970
4523,3,Lorraine.Parker@email.com,4,Lorraine,12345,1,1.6994208787235878,female,5,Charlottenburg,Parker,5,LorraineParker1824,5,78.94452358454387,5,1950-02-08 10:52:54.972397
4524,1,Donald.Myers@email.com,4,Donald,12345,5,1.5395042697485566,male,3,Charlottenburg,Myers,4,DonaldMyers471,1,66.99852908379947,0,1992-11-09 07:30:13.223323
4525,2,Elizabeth.Tipton@email.com,0,Elizabeth,12345,4,1.6458066962361484,female,4,Friedrichshain,Tipton,1,ElizabethTipton1066,4,64.91444464919495,3,1953-08-24 17:52:38.037688
4526,0,Luis.Bath@email.com,5,Luis,12345,2,1.836055290505575,male,2,Tempelhof,Bath,2,LuisBath154,1,70.50498482438601,5,1988-09-24 22:39:09.190469
4527,1,David.Kelley@email.com,3,David,12345,3,1.816198378256235,male,2,Charlottenburg,Kelley,4,DavidKelley31,5,76.80992335001216,4,1983-11-15 11:31:05.662229
4528,4,Eric.Cobbs@email.com,2,Eric,12345,3,1.942808299222135,male,1,Neukolln,Cobbs,3,EricCobbs729,1,91.4272014845382,3,1988-09-18 22:29:32.805573
4529,1,Dorthea.Long@email.com,0,Dorthea,12345,1,1.547055005587639,female,4,Tiergarten,Long,5,DortheaLong870,0,48.98992870132562,5,1954-06-27 22:19:32.602309
4530,5,Mary.Pena@email.com,5,Mary,12345,3,1.7242145492698608,female,2,Tiergarten,Pena,3,MaryPena634,0,69.95649658653178,5,1951-04-05 15:17:59.392650
4531,2,Paul.Roberts@email.com,4,Paul,12345,5,1.7485109687736888,male,0,Neukolln,Roberts,3,PaulRoberts454,2,73.01096898469413,4,1993-03-07 16:54:03.241904
4532,3,Marvin.Barnes@email.com,3,Marvin,12345,2,1.8191952456413552,male,4,Mitte,Barnes,2,MarvinBarnes1113,2,77.2005927864523,5,1957-10-05 19:39:07.849576
4533,4,Arlene.Stevens@email.com,5,Arlene,12345,4,1.7022724924726722,female,4,Schoneberg,Stevens,5,ArleneStevens1725,0,73.82695226980185,5,1973-12-16 23:29:57.426751
4534,5,Lillian.Bechtol@email.com,0,Lillian,12345,4,1.7799207893161193,female,2,Moabit,Bechtol,1,LillianBechtol1546,4,81.98318922772673,0,1977-02-24 18:37:50.930205
